delays_time,delays
2021-09-04 10:59:56.413146,7.334346
2021-09-04 10:59:56.429428,0.305372
2021-09-04 10:59:56.438156,2.139356
2021-09-04 10:59:56.454858,7.376058
2021-09-04 10:59:56.462629,6.687829
2021-09-04 10:59:56.471774,2.346974
2021-09-04 10:59:56.479859,7.749059
2021-09-04 10:59:56.487196,7.408396
2021-09-04 10:59:56.496228,7.069428
2021-09-04 10:59:56.504330,7.94753
2021-09-04 10:59:56.512646,1.440154
2021-09-04 10:59:56.520971,1.874171
2021-09-04 10:59:56.529767,0.205033
2021-09-04 10:59:56.546389,0.333589
2021-09-04 10:59:56.555158,5.736358
2021-09-04 10:59:56.562053,7.309253
2021-09-04 10:59:56.572133,7.841333
2021-09-04 10:59:56.578915,7.848115
2021-09-04 10:59:56.588376,2.463576
2021-09-04 10:59:56.596298,6.125498
2021-09-04 10:59:56.604320,6.13352
2021-09-04 10:59:56.612543,5.864257
2021-09-04 10:59:56.621996,0.460804
2021-09-04 10:59:56.654845,2.182045
2021-09-04 10:59:56.661969,5.843169
2021-09-04 10:59:56.671348,7.940548
2021-09-04 10:59:56.679029,5.512229
2021-09-04 10:59:56.697112,2.572312
2021-09-04 10:59:56.705612,7.278812
2021-09-04 10:59:56.729136,2.082336
2021-09-04 10:59:56.738496,2.439696
2021-09-04 10:59:56.746180,5.73062
2021-09-04 10:59:56.755328,6.284528
2021-09-04 10:59:56.762958,8.032158
2021-09-04 10:59:56.771620,4.21282
2021-09-04 10:59:56.778744,2.653944
2021-09-04 10:59:56.787812,6.317012
2021-09-04 10:59:56.795435,7.542635
2021-09-04 10:59:56.804505,7.029705
2021-09-04 10:59:56.812199,0.270601
2021-09-04 10:59:56.822362,7.047562
2021-09-04 10:59:56.829111,0.616311
2021-09-04 10:59:56.838092,8.281292
2021-09-04 10:59:56.851328,6.380528
2021-09-04 10:59:56.855277,7.602477
2021-09-04 10:59:56.863440,7.78464
2021-09-04 10:59:56.879183,7.800383
2021-09-04 10:59:56.887903,8.331103
2021-09-04 10:59:56.897005,8.340205
2021-09-04 10:59:56.920688,2.621888
2021-09-04 10:59:56.929891,2.457091
2021-09-04 10:59:56.938246,1.014554
2021-09-04 10:59:56.954145,6.135345
2021-09-04 10:59:56.962613,8.231813
2021-09-04 10:59:56.970963,7.544163
2021-09-04 10:59:56.979522,7.900722
2021-09-04 10:59:56.987445,6.168645
2021-09-04 10:59:56.996621,8.439821
2021-09-04 10:59:57.004441,2.531641
2021-09-04 10:59:57.012428,5.464372
2021-09-04 10:59:57.020708,0.062092
2021-09-04 10:59:57.029746,0.923054
2021-09-04 10:59:57.037788,5.439012
2021-09-04 10:59:57.049423,0.836623
2021-09-04 10:59:57.054168,2.581368
2021-09-04 10:59:57.063226,8.332426
2021-09-04 10:59:57.071154,7.818354
2021-09-04 10:59:57.079193,8.348393
2021-09-04 10:59:57.088344,7.313544
2021-09-04 10:59:57.095915,2.623115
2021-09-04 10:59:57.104377,2.631577
2021-09-04 10:59:57.112375,5.364425
2021-09-04 10:59:57.121206,5.355594
2021-09-04 10:59:57.129655,7.354855
2021-09-04 10:59:57.137376,2.490576
2021-09-04 10:59:57.146031,6.675231
2021-09-04 10:59:57.154452,6.683652
2021-09-04 10:59:57.163577,7.736777
2021-09-04 10:59:57.171130,6.17833
2021-09-04 10:59:57.179709,7.752909
2021-09-04 10:59:57.187660,6.36886
2021-09-04 10:59:57.195942,0.113142
2021-09-04 10:59:57.205047,0.747753
2021-09-04 10:59:57.212831,1.000031
2021-09-04 10:59:57.220942,0.731858
2021-09-04 10:59:57.229238,5.247562
2021-09-04 10:59:57.245686,7.470886
2021-09-04 10:59:57.255780,7.82898
2021-09-04 10:59:57.271052,7.844252
2021-09-04 10:59:57.280746,7.505946
2021-09-04 10:59:57.287450,6.81665
2021-09-04 10:59:57.295855,0.656945
2021-09-04 10:59:57.305912,0.223112
2021-09-04 10:59:57.312832,2.666032
2021-09-04 10:59:57.320284,1.107484
2021-09-04 10:59:57.329948,3.031148
2021-09-04 10:59:57.337151,7.562351
2021-09-04 10:59:57.345814,7.571014
2021-09-04 10:59:57.356359,8.103559
2021-09-04 10:59:57.362269,2.678531
2021-09-04 10:59:57.370814,8.640014
2021-09-04 10:59:57.378842,7.604042
2021-09-04 10:59:57.387101,5.089699
2021-09-04 10:59:57.396070,1.18327
2021-09-04 10:59:57.404392,0.548408
2021-09-04 10:59:57.412194,3.113394
2021-09-04 10:59:57.423352,0.340552
2021-09-04 10:59:57.437872,8.881072
2021-09-04 10:59:57.445674,8.192874
2021-09-04 10:59:57.456317,3.331517
2021-09-04 10:59:57.463614,3.338814
2021-09-04 10:59:57.471493,8.914693
2021-09-04 10:59:57.479469,4.997331
2021-09-04 10:59:57.487539,0.752739
2021-09-04 10:59:57.496331,2.849531
2021-09-04 10:59:57.512303,3.213503
2021-09-04 10:59:57.520646,3.221846
2021-09-04 10:59:57.529365,0.423435
2021-09-04 10:59:57.537451,6.718651
2021-09-04 10:59:57.545549,3.420749
2021-09-04 10:59:57.554348,8.823548
2021-09-04 10:59:57.562851,8.136051
2021-09-04 10:59:57.571452,8.318652
2021-09-04 10:59:57.579148,7.804348
2021-09-04 10:59:57.588145,1.375345
2021-09-04 10:59:57.645359,3.520559
2021-09-04 10:59:57.655123,8.924323
2021-09-04 10:59:57.662793,8.583993
2021-09-04 10:59:57.670568,7.895768
2021-09-04 10:59:57.678639,4.798161
2021-09-04 10:59:57.686852,9.130052
2021-09-04 10:59:57.700722,1.487922
2021-09-04 10:59:57.712178,3.413378
2021-09-04 10:59:57.721705,0.231095
2021-09-04 10:59:57.737887,9.181087
2021-09-04 10:59:57.745409,9.014609
2021-09-04 10:59:57.753744,0.721056
2021-09-04 10:59:57.763360,7.98856
2021-09-04 10:59:57.771591,7.996791
2021-09-04 10:59:57.779257,0.696457
2021-09-04 10:59:57.811900,0.7291
2021-09-04 10:59:57.820773,3.347973
2021-09-04 10:59:57.829956,8.403156
2021-09-04 10:59:57.859309,5.300509
2021-09-04 10:59:57.863434,8.436634
2021-09-04 10:59:57.870729,3.397929
2021-09-04 10:59:57.878824,3.580024
2021-09-04 10:59:57.904319,3.605519
2021-09-04 10:59:57.912830,7.44203
2021-09-04 10:59:57.921491,7.102691
2021-09-04 10:59:57.929440,6.93664
2021-09-04 10:59:57.938421,3.813621
2021-09-04 10:59:57.946096,9.215296
2021-09-04 10:59:57.954813,7.136013
2021-09-04 10:59:57.962421,8.187621
2021-09-04 10:59:57.971459,0.018659
2021-09-04 10:59:57.978723,0.025923
2021-09-04 10:59:57.987471,3.514671
2021-09-04 10:59:57.998516,9.441716
2021-09-04 10:59:58.004697,3.531897
2021-09-04 10:59:58.012831,9.456031
2021-09-04 10:59:58.021318,8.246518
2021-09-04 10:59:58.029629,7.210829
2021-09-04 10:59:58.037668,7.218868
2021-09-04 10:59:58.045565,8.270765
2021-09-04 10:59:58.053923,8.975123
2021-09-04 10:59:58.062477,8.983677
2021-09-04 10:59:58.072263,3.947463
2021-09-04 10:59:58.079706,8.826906
2021-09-04 10:59:58.087926,7.617126
2021-09-04 10:59:58.103946,4.372854
2021-09-04 10:59:58.112616,1.029816
2021-09-04 10:59:58.121774,4.355026
2021-09-04 10:59:58.129462,8.876662
2021-09-04 10:59:58.137794,9.406994
2021-09-04 10:59:58.145563,6.978763
2021-09-04 10:59:58.154586,5.595786
2021-09-04 10:59:58.162721,8.735921
2021-09-04 10:59:58.170510,7.69971
2021-09-04 10:59:58.178663,3.879863
2021-09-04 10:59:58.187703,3.888903
2021-09-04 10:59:58.195695,3.548895
2021-09-04 10:59:58.204006,3.905206
2021-09-04 10:59:58.214252,0.261452
2021-09-04 10:59:58.220631,4.095831
2021-09-04 10:59:58.228851,7.062051
2021-09-04 10:59:58.246498,7.079698
2021-09-04 10:59:58.254072,7.261272
2021-09-04 10:59:58.262103,7.791303
2021-09-04 10:59:58.271218,7.452418
2021-09-04 10:59:58.279125,1.196325
2021-09-04 10:59:58.287747,3.640947
2021-09-04 10:59:58.296115,4.180685
2021-09-04 10:59:58.304327,4.172473
2021-09-04 10:59:58.312217,4.187417
2021-09-04 10:59:58.320886,8.894086
2021-09-04 10:59:58.329362,9.250562
2021-09-04 10:59:58.337672,9.258872
2021-09-04 10:59:58.345524,9.266724
2021-09-04 10:59:58.354561,8.927761
2021-09-04 10:59:58.362917,8.588117
2021-09-04 10:59:58.372167,9.815367
2021-09-04 10:59:58.379863,9.127063
2021-09-04 10:59:58.387451,3.914651
2021-09-04 10:59:58.396352,3.923552
2021-09-04 10:59:58.404542,9.151742
2021-09-04 10:59:58.412578,8.637778
2021-09-04 10:59:58.428771,9.175971
2021-09-04 10:59:58.438253,5.879453
