sim_time,x,y,z
408.92,-0.33500966666666665,0.024960333333333334,0.028744549999999997
409.02,-0.334153,0.027835833333333334,0.029630173333333332
409.12,-0.33513,0.028757066666666668,0.03230964
409.22,-0.34345200000000004,0.028797299999999998,0.0374348
409.32,-0.3528786666666666,0.027919766666666665,0.048687
409.42,-0.3576683333333333,0.027431933333333335,0.06264773333333333
409.52,-0.356609,0.027115966666666668,0.08030996666666666
409.62,-0.34937900000000005,0.026779,0.10110483333333332
409.72,-0.33926166666666663,0.026154033333333337,0.12313226666666667
409.82,-0.3303200333333333,0.025944366666666666,0.14773163333333333
409.92,-0.32519373333333335,0.026565000000000002,0.17131796666666665
410.02,-0.3224675,0.027686266666666667,0.19784406666666665
410.12,-0.32131513333333334,0.028474633333333332,0.22277483333333334
410.22,-0.3194936,0.0285077,0.2449623333333333
410.32,-0.3147080666666667,0.02766703333333333,0.2623077
410.42,-0.30224833333333334,0.025724399999999998,0.27543426666666665
410.52,-0.2814121333333333,0.023459333333333332,0.28488163333333333
410.62,-0.2499682,0.021389000000000002,0.2944639
410.72,-0.2111896,0.020105666666666668,0.3022032666666667
410.82,-0.16258336666666667,0.019513433333333333,0.3076392333333333
410.92,-0.1083447,0.019761533333333334,0.3108573333333333
411.02,-0.05314253333333333,0.0205925,0.3136335333333333
411.12,0.007540066666666667,0.022053866666666668,0.31729009999999996
411.22,0.06455993333333333,0.023515833333333333,0.3216655666666667
411.32,0.12486713333333332,0.025083533333333335,0.32608623333333336
411.42,0.17347176666666667,0.026344133333333335,0.3287059
411.52,0.21530976666666668,0.02747166666666667,0.330801
411.62,0.24894776666666665,0.028396099999999997,0.3321458333333333
411.72,0.27293553333333337,0.029206033333333336,0.3328523666666667
411.82,0.2870737666666667,0.029720200000000002,0.33339399999999997
411.92,0.2893330333333333,0.0301911,0.333852
412.02,0.28088823333333335,0.030793333333333336,0.33481
412.12,0.2613798666666667,0.0315782,0.33625700000000003
412.22,0.23704053333333333,0.03215096666666666,0.3362753333333333
412.32,0.20123133333333332,0.0323553,0.33454266666666665
412.42,0.15741156666666667,0.03205503333333334,0.3319952333333333
412.52,0.10077380000000001,0.030989799999999998,0.32906233333333335
412.62,0.045505833333333336,0.029749366666666666,0.3265096
412.72,-0.018498419999999998,0.0284136,0.324314
412.82,-0.0721566,0.02737806666666667,0.3243125
412.92,-0.12356089999999999,0.026378600000000002,0.32652126666666664
413.02,-0.17657313333333333,0.025148366666666668,0.3302060333333333
413.12,-0.22459603333333333,0.023400333333333332,0.33321473333333335
413.22,-0.2625456,0.021654733333333332,0.33368133333333333
413.32,-0.2879333333333333,0.019986766666666666,0.33246713333333333
413.42,-0.3021408666666667,0.018537500000000002,0.3308989666666667
413.52,-0.30477363333333335,0.0175937,0.3299689666666667
413.62,-0.2956861,0.016987466666666666,0.3301891
413.72,-0.2765166,0.016587666666666667,0.33065289999999997
413.82,-0.24763296666666668,0.016268866666666666,0.3308236666666667
413.92,-0.2044538,0.0163687,0.33101973333333334
414.02,-0.15429146666666668,0.016915633333333333,0.33211846666666667
414.12,-0.09676203333333333,0.0177919,0.3330094666666667
414.22,-0.038179700000000004,0.019322866666666667,0.33220156666666667
414.32,0.028313636666666666,0.021852966666666668,0.3298965333333333
414.42,0.08233006666666666,0.02382896666666667,0.32753336666666666
414.52,0.1355184,0.0252954,0.3246769
414.62,0.18508593333333334,0.0260957,0.32203733333333334
414.72,0.22397583333333335,0.026664566666666667,0.32065893333333334
414.82,0.2527179666666667,0.027183033333333332,0.3198448
414.92,0.27681573333333337,0.028179700000000002,0.31925733333333334
415.02,0.2896843,0.029122966666666666,0.3187871666666667
415.12,0.2921184,0.0299943,0.3185592
415.22,0.28403186666666663,0.030807866666666666,0.31881516666666665
415.32,0.26542123333333334,0.03145866666666667,0.3184377333333333
415.42,0.23846436666666668,0.031615866666666666,0.31741040000000004
415.52,0.19788170000000002,0.03156436666666667,0.31648043333333337
415.62,0.14467143333333335,0.03133676666666667,0.31602553333333333
415.72,0.09023283333333333,0.031445966666666665,0.31555486666666666
415.82,0.03170522,0.03205076666666667,0.3154110666666667
415.92,-0.028168996666666668,0.032648533333333334,0.3151384333333333
416.02,-0.08995183333333334,0.032566066666666664,0.3128753
416.12,-0.15041826666666666,0.031171133333333333,0.3101762
416.22,-0.2032868,0.028392133333333333,0.3074153333333333
416.32,-0.2403237,0.0256508,0.30536226666666666
416.42,-0.2709932333333333,0.022994,0.30390766666666663
416.52,-0.2928737,0.020902766666666666,0.3037846
416.62,-0.30377006666666667,0.0192062,0.30524766666666664
416.72,-0.30208683333333336,0.018054933333333332,0.3076054
416.82,-0.28907013333333337,0.017630566666666667,0.30977506666666665
416.92,-0.2651793,0.017606233333333336,0.31112480000000003
417.02,-0.23058889999999999,0.017356666666666666,0.31175176666666665
417.12,-0.18859036666666665,0.016862366666666666,0.31233886666666666
417.22,-0.1356554,0.016291133333333332,0.3127908
417.32,-0.07253423333333334,0.015990866666666666,0.31272606666666664
417.42,-0.008797326666666666,0.01597926666666667,0.3127107666666667
417.52,0.054899533333333334,0.0163234,0.3128241
417.62,0.1117843,0.0171345,0.3120809
417.72,0.1630888,0.01874,0.31028323333333335
417.82,0.2074556333333333,0.020809,0.3080966333333333
417.92,0.25056043333333333,0.0241928,0.30610909999999997
418.02,0.27660466666666667,0.027464366666666667,0.3051526666666667
418.12,0.29144923333333334,0.03020173333333333,0.3042605333333333
418.22,0.29641056666666665,0.032255566666666666,0.3039593
418.32,0.2919600666666667,0.033668333333333335,0.3044365
418.42,0.27567610000000004,0.034725,0.3050095
418.52,0.2434028,0.034813333333333335,0.3057549
418.62,0.19704883333333334,0.03394933333333333,0.30559626666666667
418.72,0.1450831,0.03273263333333334,0.30426956666666666
418.82,0.0929734,0.031171466666666665,0.3024968333333333
418.92,0.0341428,0.0286846,0.3025786
419.02,-0.02893765666666667,0.0254216,0.30446293333333335
419.12,-0.0901556,0.022305666666666668,0.30627116666666665
419.22,-0.14743710000000002,0.0199445,0.3063854
419.32,-0.19570763333333333,0.018485366666666666,0.3055236666666667
419.42,-0.23417123333333334,0.017718333333333332,0.30589303333333334
419.52,-0.2680839,0.017362433333333333,0.3073588333333333
419.62,-0.29366906666666664,0.017452333333333334,0.30851096666666666
419.72,-0.3060099333333333,0.0174759,0.3082451666666667
419.82,-0.30672646666666664,0.017062333333333336,0.30759433333333336
419.92,-0.2972685333333333,0.016269833333333334,0.3072882333333333
420.02,-0.2744395,0.015166666666666667,0.3066590666666667
420.12,-0.24097093333333333,0.014581333333333333,0.3056321
420.22,-0.19974836666666665,0.014206566666666668,0.3045892666666667
420.32,-0.15065193333333335,0.013867666666666667,0.30417323333333335
420.42,-0.09586873333333333,0.013732333333333333,0.30442233333333335
420.52,-0.030653953333333334,0.014179066666666665,0.3052282
420.62,0.03224627333333333,0.015494,0.3052963
420.72,0.08938026666666667,0.017454133333333333,0.3046182333333333
420.82,0.14175383333333333,0.02014636666666667,0.3037711
420.92,0.1928234,0.0235427,0.30308003333333333
421.02,0.23260689999999998,0.025962166666666665,0.3028186
421.12,0.26112493333333336,0.027249966666666667,0.3034312
421.22,0.27989896666666664,0.028000266666666666,0.3038399666666667
421.32,0.2897033666666667,0.028511266666666663,0.3030757
421.42,0.2885338333333333,0.0287342,0.30238786666666667
421.52,0.2757673333333333,0.029116366666666667,0.3022093
421.62,0.25383473333333334,0.029817733333333332,0.3024396
421.72,0.22198676666666664,0.030767100000000002,0.3026313666666667
421.82,0.1807661,0.031927000000000004,0.30240059999999996
421.92,0.13466039999999999,0.0330405,0.3016079
422.02,0.07329463333333333,0.0330847,0.30158673333333336
422.12,0.0008627573333333333,0.0306409,0.3020505
422.22,-0.05802123333333333,0.02769516666666667,0.3018709333333333
422.32,-0.1144015,0.025318999999999998,0.3004876
422.42,-0.16316573333333334,0.023974233333333334,0.298623
422.52,-0.21602980000000002,0.0232803,0.296469
422.62,-0.25676886666666665,0.023213366666666665,0.2942036333333333
422.72,-0.2865842333333333,0.0228392,0.2931063333333333
422.82,-0.3026857333333333,0.022144300000000002,0.2945936666666667
422.92,-0.30836423333333335,0.021446533333333333,0.2970913333333333
423.02,-0.3013280333333333,0.021146266666666667,0.2983437
423.12,-0.28315799999999997,0.0207022,0.2979519666666667
423.22,-0.2516797333333333,0.019343833333333334,0.2976104
423.32,-0.21056843333333333,0.017087599999999998,0.29819433333333334
423.42,-0.21056843333333333,0.017087599999999998,0.29819433333333334
423.52,-0.21056843333333333,0.017087599999999998,0.29819433333333334
423.62,-0.02699407,0.010535533333333333,0.30218823333333333
423.72,0.035546,0.0100797,0.30175253333333335
423.82,0.10567856666666665,0.010974699999999999,0.3006706
423.92,0.16017753333333332,0.012509966666666665,0.29975693333333336
424.02,0.21149763333333335,0.014930333333333332,0.3001514
424.12,0.24972376666666665,0.018128533333333332,0.3025327
424.22,0.2765948,0.021675266666666665,0.3040293
424.32,0.29208660000000003,0.025045366666666666,0.3033168
424.42,0.2948649666666667,0.0274681,0.3027611666666667
424.52,0.2859684666666667,0.029204666666666667,0.3028941
424.62,0.2670475666666667,0.030408133333333334,0.30281623333333335
424.72,0.2670475666666667,0.030408133333333334,0.30281623333333335
424.82,0.18446986666666665,0.03020413333333333,0.30154923333333333
424.92,0.13369876666666666,0.028277066666666666,0.30149333333333334
425.02,0.06624156666666667,0.025496633333333334,0.3018400666666667
425.12,0.002277692,0.0241931,0.3023017666666667
425.22,-0.06444836666666666,0.024435333333333333,0.30339156666666667
425.32,-0.1267894,0.025157266666666667,0.3032785
425.42,-0.17961280000000002,0.025629666666666665,0.30057636666666665
425.52,-0.17961280000000002,0.025629666666666665,0.30057636666666665
425.62,-0.17961280000000002,0.025629666666666665,0.30057636666666665
425.72,-0.17961280000000002,0.025629666666666665,0.30057636666666665
425.82,-0.17961280000000002,0.025629666666666665,0.30057636666666665
425.92,-0.17961280000000002,0.025629666666666665,0.30057636666666665
426.02,-0.17961280000000002,0.025629666666666665,0.30057636666666665
426.12,-0.17961280000000002,0.025629666666666665,0.30057636666666665
426.22,-0.17961280000000002,0.025629666666666665,0.30057636666666665
426.32,-0.17961280000000002,0.025629666666666665,0.30057636666666665
426.42,-0.17961280000000002,0.025629666666666665,0.30057636666666665
426.52,-0.17961280000000002,0.025629666666666665,0.30057636666666665
426.62,-0.17961280000000002,0.025629666666666665,0.30057636666666665
426.72,-0.17961280000000002,0.025629666666666665,0.30057636666666665
426.82,-0.17961280000000002,0.025629666666666665,0.30057636666666665
426.92,-0.17961280000000002,0.025629666666666665,0.30057636666666665
427.02,0.23685456666666668,0.020824566666666666,0.29880006666666664
427.12,0.23685456666666668,0.020824566666666666,0.29880006666666664
427.22,0.23685456666666668,0.020824566666666666,0.29880006666666664
427.32,0.23685456666666668,0.020824566666666666,0.29880006666666664
427.42,0.23685456666666668,0.020824566666666666,0.29880006666666664
427.52,0.23685456666666668,0.020824566666666666,0.29880006666666664
427.62,0.23685456666666668,0.020824566666666666,0.29880006666666664
427.72,0.23685456666666668,0.020824566666666666,0.29880006666666664
427.82,0.23685456666666668,0.020824566666666666,0.29880006666666664
427.92,0.23685456666666668,0.020824566666666666,0.29880006666666664
428.02,0.23685456666666668,0.020824566666666666,0.29880006666666664
428.12,0.23685456666666668,0.020824566666666666,0.29880006666666664
428.22,0.23685456666666668,0.020824566666666666,0.29880006666666664
428.32,0.23685456666666668,0.020824566666666666,0.29880006666666664
428.42,0.23685456666666668,0.020824566666666666,0.29880006666666664
428.52,0.23685456666666668,0.020824566666666666,0.29880006666666664
428.62,0.23685456666666668,0.020824566666666666,0.29880006666666664
428.72,0.23685456666666668,0.020824566666666666,0.29880006666666664
428.82,0.23685456666666668,0.020824566666666666,0.29880006666666664
428.92,0.23685456666666668,0.020824566666666666,0.29880006666666664
429.02,0.23685456666666668,0.020824566666666666,0.29880006666666664
429.12,-0.19489446666666665,0.009598233333333333,0.2935293
429.22,-0.12614346666666668,0.005718666666666667,0.29349093333333337
429.32,-0.0555331,0.007222966666666667,0.29465179999999996
429.42,0.024861016666666666,0.014762699999999998,0.29418973333333337
429.52,0.09283446666666667,0.021804466666666664,0.2932959333333333
429.62,0.155022,0.025411433333333334,0.29303513333333336
429.72,0.20304583333333334,0.025431933333333333,0.2933811
429.82,0.24416543333333332,0.022970966666666665,0.2952934
429.92,0.274168,0.01959783333333333,0.29817333333333335
430.02,0.29398633333333335,0.0162932,0.2994535333333333
430.12,0.2992274,0.014422866666666666,0.2992576666666667
430.22,0.2922983333333333,0.013336800000000001,0.2989926
430.32,0.2747596,0.013505133333333334,0.2994151666666667
430.42,0.24599743333333335,0.014714233333333333,0.30007453333333334
430.52,0.19826793333333334,0.017466,0.30162326666666667
430.62,0.1346712,0.021625000000000002,0.3042144
430.72,0.06607563333333334,0.0245064,0.30674413333333334
430.82,-0.016545613333333334,0.026681233333333332,0.30670166666666665
430.92,-0.07615056666666667,0.029381333333333332,0.3054442333333333
431.02,-0.151364,0.03270466666666667,0.30443736666666665
431.12,-0.20903586666666665,0.03217916666666667,0.3032847
431.22,-0.2562659666666667,0.028272133333333335,0.3015213666666667
431.32,-0.2897819,0.022432933333333335,0.30109116666666663
431.42,-0.3066628666666667,0.017088566666666666,0.30280656666666667
431.52,-0.31044863333333333,0.012375333333333334,0.305884
431.62,-0.2990080666666667,0.010400133333333334,0.3063922333333333
431.72,-0.2757791,0.009692666666666667,0.30461140000000003
431.82,-0.23637963333333334,0.009389066666666666,0.30216153333333334
431.92,-0.191439,0.0099921,0.30041026666666665
432.02,-0.191439,0.0099921,0.30041026666666665
432.12,-0.191439,0.0099921,0.30041026666666665
432.22,-0.191439,0.0099921,0.30041026666666665
432.32,-0.191439,0.0099921,0.30041026666666665
432.42,-0.191439,0.0099921,0.30041026666666665
432.52,-0.191439,0.0099921,0.30041026666666665
432.62,-0.191439,0.0099921,0.30041026666666665
432.72,-0.191439,0.0099921,0.30041026666666665
432.82,-0.191439,0.0099921,0.30041026666666665
432.92,-0.191439,0.0099921,0.30041026666666665
433.02,-0.191439,0.0099921,0.30041026666666665
433.12,-0.191439,0.0099921,0.30041026666666665
433.22,-0.191439,0.0099921,0.30041026666666665
433.32,-0.191439,0.0099921,0.30041026666666665
433.42,-0.191439,0.0099921,0.30041026666666665
433.52,-0.191439,0.0099921,0.30041026666666665
433.62,-0.191439,0.0099921,0.30041026666666665
433.72,-0.191439,0.0099921,0.30041026666666665
433.82,-0.191439,0.0099921,0.30041026666666665
433.92,-0.191439,0.0099921,0.30041026666666665
434.02,-0.191439,0.0099921,0.30041026666666665
434.12,-0.191439,0.0099921,0.30041026666666665
434.22,-0.191439,0.0099921,0.30041026666666665
434.32,-0.191439,0.0099921,0.30041026666666665
434.42,-0.29944166666666666,0.014900033333333333,0.30339710000000003
434.52,-0.29944166666666666,0.014900033333333333,0.30339710000000003
434.62,-0.29944166666666666,0.014900033333333333,0.30339710000000003
434.72,-0.29944166666666666,0.014900033333333333,0.30339710000000003
434.82,-0.29944166666666666,0.014900033333333333,0.30339710000000003
434.92,-0.29944166666666666,0.014900033333333333,0.30339710000000003
435.02,-0.29944166666666666,0.014900033333333333,0.30339710000000003
435.12,-0.29944166666666666,0.014900033333333333,0.30339710000000003
435.22,-0.29944166666666666,0.014900033333333333,0.30339710000000003
435.32,-0.29944166666666666,0.014900033333333333,0.30339710000000003
435.42,0.22658283333333332,0.012128333333333333,0.30066386666666667
435.52,0.2576306666666667,0.0140295,0.2993308666666667
435.62,0.2576306666666667,0.0140295,0.2993308666666667
435.72,0.2576306666666667,0.0140295,0.2993308666666667
435.82,0.2576306666666667,0.0140295,0.2993308666666667
435.92,0.2576306666666667,0.0140295,0.2993308666666667
436.02,0.2576306666666667,0.0140295,0.2993308666666667
436.12,0.2576306666666667,0.0140295,0.2993308666666667
436.22,0.2576306666666667,0.0140295,0.2993308666666667
436.32,0.2576306666666667,0.0140295,0.2993308666666667
436.42,0.2576306666666667,0.0140295,0.2993308666666667
436.52,-0.10188866666666667,0.019612933333333332,0.3001434
436.62,-0.16319403333333335,0.022941266666666668,0.30077176666666666
436.72,-0.21680766666666665,0.03149983333333333,0.30096629999999996
436.82,-0.2512223,0.049284,0.3034983
436.92,-0.2512223,0.049284,0.3034983
437.02,-0.2512223,0.049284,0.3034983
437.12,-0.2512223,0.049284,0.3034983
437.22,-0.2512223,0.049284,0.3034983
437.32,-0.2512223,0.049284,0.3034983
437.42,-0.6309983333333333,0.31386933333333333,0.394832
437.52,-0.719992,0.28884,0.4095946666666667
437.62,-0.7956483333333333,0.22437766666666667,0.42431066666666667
437.72,-0.835929,0.14045966666666668,0.4385843333333333
437.82,-0.848618,0.021501999999999997,0.46122100000000005
437.92,-0.8346823333333333,-0.06741666666666667,0.4803813333333333
438.02,-0.7953376666666667,-0.15930066666666667,0.5013903333333333
438.12,-0.7487879999999999,-0.213712,0.5159873333333334
438.22,-0.677705,-0.253878,0.5308703333333333
438.32,-0.5867266666666667,-0.268538,0.5448253333333334
438.42,-0.483752,-0.25314333333333333,0.5602226666666666
438.52,-0.40074699999999996,-0.21390399999999998,0.5760356666666667
438.62,-0.333998,-0.15117266666666665,0.5928126666666667
438.72,-0.2926511666666667,-0.07442,0.6076333333333334
438.82,-0.276405,0.0198156,0.6219356666666667
438.92,-0.29046026666666663,0.11099866666666668,0.634785
439.02,-0.32727463333333334,0.18290733333333334,0.6464636666666667
439.12,-0.32727463333333334,0.18290733333333334,0.6464636666666667
439.22,-0.32727463333333334,0.18290733333333334,0.6464636666666667
439.32,-0.32727463333333334,0.18290733333333334,0.6464636666666667
439.42,-0.32727463333333334,0.18290733333333334,0.6464636666666667
439.52,-0.32727463333333334,0.18290733333333334,0.6464636666666667
439.62,-0.32727463333333334,0.18290733333333334,0.6464636666666667
439.72,-0.32727463333333334,0.18290733333333334,0.6464636666666667
439.82,-0.32727463333333334,0.18290733333333334,0.6464636666666667
439.92,-0.800172,-0.17211200000000001,0.7953726666666667
440.02,-0.7409583333333334,-0.2488526666666667,0.8079036666666667
440.12,-0.6595036666666666,-0.286356,0.8231163333333332
440.22,-0.5753056666666666,-0.28277199999999997,0.8403116666666667
440.32,-0.465138,-0.23218266666666665,0.8634193333333333
440.42,-0.38352533333333333,-0.16334366666666666,0.8812816666666666
440.52,-0.3199380333333333,-0.08736633333333334,0.8939873333333334
440.62,-0.28838156666666664,-0.037519333333333335,0.898593
440.72,-0.2724587,-0.006031966666666667,0.9005329999999999
440.82,-0.26580143333333334,0.006847033333333333,0.9014743333333333
440.92,-0.2608957333333333,0.009299733333333332,0.9009010000000001
441.02,-0.25531736666666666,0.008169633333333334,0.8990586666666666
441.12,-0.25531736666666666,0.008169633333333334,0.8990586666666666
441.22,-0.23993016666666667,0.009789933333333334,0.8930066666666666
441.32,-0.23199716666666667,0.012622033333333333,0.886091
441.42,-0.22281359999999997,0.014978400000000001,0.873112
441.52,-0.20924600000000002,0.014696099999999998,0.8490283333333334
441.62,-0.18992266666666668,0.011652466666666667,0.8165439999999999
441.72,-0.16139,0.006539333333333334,0.7725583333333333
441.82,-0.12627253333333333,0.0020284633333333335,0.724352
441.92,-0.07662963333333334,-0.0008856433333333334,0.6628473333333333
442.02,-0.02707704,-0.0015467,0.6063013333333334
442.12,0.03608066666666667,-0.5086263333333333,0.537919
442.22,0.08992800000000001,0.00327905,0.4807253333333333
442.32,0.14888446666666666,0.008470033333333333,0.41980100000000004
442.42,0.19479146666666666,0.012951200000000001,0.37392200000000003
442.52,0.23610243333333333,0.016450066666666666,0.3319724
442.62,0.26393573333333337,0.018311333333333332,0.30379453333333334
442.72,0.2850834666666667,0.020167966666666665,0.2834103
442.82,0.2934796,0.021823333333333333,0.2754661
442.92,0.2916495,0.024353633333333333,0.274443
443.02,0.27754276666666666,0.028396599999999998,0.2791957
443.12,0.27754276666666666,0.028396599999999998,0.2791957
443.22,0.27754276666666666,0.028396599999999998,0.2791957
443.32,0.27754276666666666,0.028396599999999998,0.2791957
443.42,0.27754276666666666,0.028396599999999998,0.2791957
443.52,0.27754276666666666,0.028396599999999998,0.2791957
443.62,0.27754276666666666,0.028396599999999998,0.2791957
443.72,0.27754276666666666,0.028396599999999998,0.2791957
443.82,0.27754276666666666,0.028396599999999998,0.2791957
443.92,-0.1844511,0.020738266666666668,0.2943211666666667
444.02,-0.1844511,0.020738266666666668,0.2943211666666667
444.12,-0.1844511,0.020738266666666668,0.2943211666666667
444.22,-0.1844511,0.020738266666666668,0.2943211666666667
444.32,-0.1844511,0.020738266666666668,0.2943211666666667
444.42,-0.1844511,0.020738266666666668,0.2943211666666667
444.52,-0.1844511,0.020738266666666668,0.2943211666666667
444.62,-0.1844511,0.020738266666666668,0.2943211666666667
444.72,-0.1844511,0.020738266666666668,0.2943211666666667
444.82,-0.1180156,-0.0052471,0.281375
444.92,-0.1180156,-0.0052471,0.281375
445.02,-0.1180156,-0.0052471,0.281375
445.12,-0.1180156,-0.0052471,0.281375
445.22,-0.1180156,-0.0052471,0.281375
445.32,-0.1180156,-0.0052471,0.281375
445.42,-0.1180156,-0.0052471,0.281375
445.52,-0.1180156,-0.0052471,0.281375
445.62,-0.1180156,-0.0052471,0.281375
445.72,-0.1180156,-0.0052471,0.281375
445.82,-0.1180156,-0.0052471,0.281375
445.92,-0.1180156,-0.0052471,0.281375
446.02,-0.1180156,-0.0052471,0.281375
446.12,-0.1180156,-0.0052471,0.281375
446.22,-0.1180156,-0.0052471,0.281375
446.32,-0.1180156,-0.0052471,0.281375
446.42,-0.1180156,-0.0052471,0.281375
446.52,-0.1180156,-0.0052471,0.281375
446.62,-0.1180156,-0.0052471,0.281375
446.72,-0.1180156,-0.0052471,0.281375
446.82,-0.1180156,-0.0052471,0.281375
446.92,-0.1180156,-0.0052471,0.281375
447.02,-0.051596633333333336,-0.25498133333333334,0.5410233333333333
447.12,-0.051596633333333336,-0.25498133333333334,0.5410233333333333
447.22,-0.051596633333333336,-0.25498133333333334,0.5410233333333333
447.32,-0.051596633333333336,-0.25498133333333334,0.5410233333333333
447.42,-0.051596633333333336,-0.25498133333333334,0.5410233333333333
447.52,-0.051596633333333336,-0.25498133333333334,0.5410233333333333
447.62,0.25038463333333333,0.143348,0.6319853333333333
447.72,0.25038463333333333,0.143348,0.6319853333333333
447.82,0.25038463333333333,0.143348,0.6319853333333333
447.92,0.031689006666666665,0.2885796666666667,0.6761926666666667
448.02,0.031689006666666665,0.2885796666666667,0.6761926666666667
448.12,0.031689006666666665,0.2885796666666667,0.6761926666666667
448.22,0.031689006666666665,0.2885796666666667,0.6761926666666667
